FileBeggining
1;1;2
316.379;1183.38-0.0124544;0.27939;-0.534084;0.7978350;0
97.8024;1210.460;0;0;00;0
416.672;1024.720;0;0;00;0
96.5454;1088.65-0.0084005;0.0552321;0.0231448;0.998170;0
115.365;1094.32-0.151969;0.0422109;-0.0296714;0.9870380;0
185.295;1121.43-0.202494;-0.0241757;-0.494365;0.8449940;0
-2.39812;1125.610.0589749;0.0709203;-0.00719965;0.9957110;0
1;1;2
22.3947;1053.13-0.181639;0.0749994;-0.0573482;0.9788230;0
-312.762;1171.150.00310336;-0.269608;0.512417;0.815310;0
-104.188;1266.390;0;0;00;0
-432.081;1010.790;0;0;00;0
-104.817;1118.85-0.0723336;-0.202065;-0.0313771;0.9761930;0
-140.981;1170.22-0.114703;-0.189894;0.0716305;0.9724470;0
-181.65;1173.94-0.114084;-0.0720952;0.495805;0.8578840;0
0.397271;1147.35-0.181639;0.0749994;-0.0573482;0.9788230;0
318.364;1185.59-0.0198947;0.282597;-0.530767;0.7987670;0
98.6781;1213.420;0;0;00;0
420.305;1027.130;0;0;00;0
94.8043;1089.7-0.0118877;0.0564145;0.0282309;0.9979370;0
117.857;1097.91-0.150927;0.0418586;-0.0316811;0.987150;0
182.444;1120.76-0.210839;-0.0259941;-0.4875;0.8468850;0
-2.30467;1125.810.0571368;0.0723934;-0.00298634;0.9957340;0
1;1;2
21.5596;1052.66-0.181977;0.0774018;-0.0552721;0.9786920;0
-310.702;1172.80.0092293;-0.27091;0.503035;0.8206570;0
-102.005;1267.150;0;0;00;0
-437.018;1007.620;0;0;00;0
-104.41;1119.15-0.0675107;-0.199409;-0.0255735;0.9772530;0
-135.2;1167.89-0.119578;-0.187237;0.0673451;0.9726810;0
-179.799;1174.61-0.112788;-0.0689758;0.494575;0.8590210;0
0.82373;1147.18-0.181977;0.0774018;-0.0552721;0.9786920;0
319.7;1186.34-0.0281173;0.28845;-0.531148;0.7961710;0
106.193;1217.120;0;0;00;0
418.891;1028.20;0;0;00;0
98.639;1088.31-0.0181696;0.0589535;0.0243171;0.9977990;0
118.924;1101.68-0.150767;0.0468636;-0.0239091;0.9871680;0
181.447;1119.74-0.221489;-0.024577;-0.483582;0.8464560;0
-1.03085;1125.450.0573357;0.0753914;-0.000548843;0.9955040;0
1;1;2
23.6624;1053.61-0.178768;0.0796701;-0.0583759;0.9789210;0
-310.09;1172.990.0089974;-0.27096;0.506742;0.8183590;0
-91.5372;1263.850;0;0;00;0
-433.637;1008.330;0;0;00;0
-102.617;1118.65-0.0518887;-0.195846;0.00698745;0.9792360;0
-105.29;1160.65-0.128663;-0.189534;0.0433487;0.9724420;0
-178.397;1175.21-0.110515;-0.068167;0.492316;0.8606770;0
1.33574;1147.1-0.178768;0.0796701;-0.0583759;0.9789210;0
321.711;1187.25-0.0337678;0.288005;-0.52945;0.7972430;0
114.355;1219.440;0;0;00;0
422.817;1030.690;0;0;00;0
99.4556;1087.04-0.0154743;0.0611672;0.0265606;0.9976540;0
121.547;1098.16-0.158059;0.0485602;-0.0172073;0.9860850;0
181.068;1118.99-0.226434;-0.0259414;-0.479776;0.8472720;0
-0.122542;1124.970.0581631;0.0776614;0.000701935;0.9952810;0
1;1;2
24.0425;1054.2-0.176892;0.081233;-0.059704;0.9790530;0
-310.551;1172.110.0117046;-0.271495;0.503681;0.8200360;0
-82.4403;1266.260;0;0;00;0
-436.43;1005.440;0;0;00;0
-101.343;1118.71-0.0745325;-0.192142;0.0451817;0.9774890;0
-77.2956;1184.41-0.105472;-0.196289;0.0144269;0.974750;0
-178.832;1175.62-0.108085;-0.0696393;0.492451;0.860790;0
1.09959;1146.86-0.176892;0.081233;-0.059704;0.9790530;0
324.279;1189.75-0.0349313;0.289427;-0.527235;0.7981450;0
113.203;1217.440;0;0;00;0
427.222;1031.460;0;0;00;0
99.6378;1086.59-0.0114661;0.0628596;0.0226717;0.9976990;0
118.445;1094.66-0.159984;0.0513272;-0.0151941;0.9856670;0
181.031;1118.1-0.230508;-0.0317345;-0.475461;0.8484080;0
0.123564;1124.750.0579141;0.079409;0.00205686;0.9951560;0
1;1;2
21.0343;1070-0.146049;0.0820598;-0.0519686;0.9844970;0
-311.683;1166.580.00766182;-0.267639;0.510984;0.8168270;0
-80.1545;1261.090;0;0;00;0
-432.634;1005.670;0;0;00;0
-98.7527;1117.43-0.0775382;-0.191938;0.0438974;0.9773540;0
-76.156;1185.34-0.0972686;-0.195524;0.014206;0.975760;0
-179.389;1175.64-0.101459;-0.0779924;0.492068;0.8610990;0
0.797715;1146.47-0.146049;0.0820598;-0.0519686;0.9844970;0
325.376;1191.9-0.0406452;0.294287;-0.528926;0.7949720;0
113.609;1216.110;0;0;00;0
424.828;1033.780;0;0;00;0
101.006;1085.09-0.0128707;0.0636898;0.0203968;0.9976780;0
118.077;1094.4-0.158437;0.0531365;-0.0143841;0.9858330;0
180.984;1117.3-0.240683;-0.0336287;-0.472743;0.8470270;0
0.962078;1123.870.0589463;0.080595;0.00520637;0.9949890;0
1;1;2
14.6274;1075.27-0.137876;0.0814934;-0.0373463;0.9863840;0
-311.538;1167.150.00911997;-0.269322;0.512653;0.8152120;0
-84.2479;1253.170;0;0;00;0
-430.435;1005.230;0;0;00;0
-98.5256;1117.15-0.0734923;-0.191888;0.0425141;0.9777370;0
-76.3642;1181.71-0.0927033;-0.195796;0.00818424;0.9762190;0
-179.259;1176.28-0.100907;-0.0779087;0.492789;0.860760;0
1.41546;1147.03-0.137876;0.0814934;-0.0373463;0.9863840;0
323.318;1190.31-0.0356153;0.288037;-0.529736;0.796960;0
114.748;1218.010;0;0;00;0
424.919;1033.390;0;0;00;0
101.426;1084.77-0.0178073;0.0635217;0.0132686;0.9977330;0
113.021;1098.43-0.155915;0.0566241;-0.00669489;0.9861230;0
182.09;1117.77-0.232518;-0.033351;-0.47731;0.8467580;0
1.43281;1123.990.0599896;0.0806136;0.00490613;0.9949260;0
1;1;2
17.0837;1069.63-0.148496;0.0810901;-0.0417138;0.9846990;0
-311.798;1165.420.00899484;-0.269541;0.51343;0.8146510;0
-89.348;1246.020;0;0;00;0
-429.402;1004.390;0;0;00;0
-98.3919;1116.82-0.0670069;-0.192748;0.0361688;0.9782890;0
-80.2451;1175.39-0.0918567;-0.19606;0.00644095;0.9762590;0
-178.807;1176.48-0.0991556;-0.0810375;0.493223;0.8604260;0
1.993;1147.39-0.148496;0.0810901;-0.0417138;0.9846990;0
324.5;1190.74-0.0371275;0.289067;-0.529702;0.7965410;0
114.977;1220.970;0;0;00;0
425.737;1033.820;0;0;00;0
102.874;1084.43-0.0217016;0.0628508;0.00677069;0.9977640;0
109.432;1101.58-0.15579;0.0586895;-0.00203217;0.9860430;0
182.793;1118.3-0.23397;-0.0323527;-0.476676;0.8467530;0
2.11711;1124.010.0607068;0.0801465;0.00521471;0.9949190;0
1;1;2
18.4603;1068.47-0.15133;0.0802596;-0.0433445;0.9842660;0
-311.575;1164.970.0082927;-0.268215;0.514092;0.8146790;0
-91.8687;1245.310;0;0;00;0
-428.521;1005.90;0;0;00;0
